chr,ped.donor,suffix,Line,pos_leftflank,pos_start,pos_end,pos_rightflank,marker_left_flank,marker_start,marker_end,marker_right_flank,chrom.size,intro_start,intro_end,intro.size,intro.prop.chr,B73,CML103,CML228,CML247,CML277,CML322,CML333,CML52,CML69,KI3,Ki11,M162W,Mo17,Mo18W,NC350,NC358,Oh43,Tx303,Tzi8,N.SNPs,N.homoz,perc.homoz,best.matches,ped.match,intro.size.Mbp,nNIL_good,intro_good
1,CML322,B73 NIL-1083,CML322/B73 NIL-1083,286889860,286979236,290364840,290364853,S1_286889860,S1_286979236,S1_290364840,S1_290364853,307041717,286934548,290364846.5,3430298.5,0.0111720926182809,0.576271186440678,0.754098360655738,0.627118644067797,0.65,0.672727272727273,0.964912280701754,0.559322033898305,0.65,0.716666666666667,0.55,0.672131147540984,0.540983606557377,0.559322033898305,0.589285714285714,0.654545454545455,0.603448275862069,0.733333333333333,0.716666666666667,0.758620689655172,75,61,0.813333333333333,CML322,TRUE,3.4302985,TRUE,TRUE
1,Tx303,B73 NIL-1123,Tx303/B73 NIL-1123,65317456,65850549,67108209,67116147,S1_65317456,S1_65850549,S1_67108209,S1_67116147,307041717,65584002.5,67112178,1528175.5,0.00497709404093777,0.5,0.722222222222222,0.625,0.411764705882353,0.529411764705882,0.411764705882353,0.333333333333333,0.722222222222222,0.555555555555556,0.666666666666667,0.666666666666667,0.722222222222222,0.722222222222222,0.588235294117647,0.5,0.764705882352941,0.611111111111111,1,0.611111111111111,23,18,0.782608695652174,Tx303,TRUE,1.5281755,TRUE,FALSE
1,Tzi8,B73 NIL-1234,Tzi8/B73 NIL-1234,272717033,272717974,291103866,291111503,S1_272717033,S1_272717974,S1_291103866,S1_291111503,307041717,272717503.5,291107684.5,18390181,0.0598947308518341,0.686602870813397,0.679611650485437,0.608478802992519,0.70873786407767,0.69727047146402,0.714285714285714,0.698765432098765,0.717073170731707,0.680487804878049,0.672985781990521,0.651851851851852,0.628297362110312,0.677184466019418,0.698019801980198,0.662621359223301,0.68407960199005,0.65,0.689320388349515,0.952631578947368,535,422,0.788785046728972,Tzi8,TRUE,18.390181,TRUE,TRUE
1,CML228,B73 NIL-1104,CML228/B73 NIL-1104,8296287,8372663,13005706,13024181,S1_8296287,S1_8372663,S1_13005706,S1_13024181,307041717,8334475,13014943.5,4680468.5,0.0152437543201988,0.61139896373057,0.666666666666667,0.96875,0.704301075268817,0.684210526315789,0.722543352601156,0.60752688172043,0.677248677248677,0.677248677248677,0.875647668393782,0.731578947368421,0.6875,0.617801047120419,0.628415300546448,0.739583333333333,0.682795698924731,0.652849740932642,0.74468085106383,0.752688172043011,245,193,0.787755102040816,CML228,TRUE,4.6804685,TRUE,TRUE
1,Mo18W,B73 NIL-1089A,Mo18W/B73 NIL-1089A,201196289,201196319,210449481,210449490,S1_201196289,S1_201196319,S1_210449481,S1_210449490,307041717,201196304,210449485.5,9253181.5,0.0301365612152306,0.655367231638418,0.676136363636364,0.726744186046512,0.622093023255814,0.687861271676301,0.641975308641975,0.658959537572254,0.573863636363636,0.647058823529412,0.691428571428571,0.681818181818182,0.656804733727811,0.485875706214689,0.965714285714286,0.6875,0.670731707317073,0.601123595505618,0.689655172413793,0.639751552795031,235,178,0.757446808510638,Mo18W,TRUE,9.2531815,TRUE,TRUE
1,Tx303,B73 NIL-1151,Tx303/B73 NIL-1151,19764796,19794969,19886230,19886281,S1_19764796,S1_19794969,S1_19886230,S1_19886281,307041717,19779882.5,19886255.5,106373,0.000346444779684449,1,1,0.5,0.5,0,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,2,2,1,B73,FALSE,0.106373,FALSE,FALSE
1,CML228,B73 NIL-1104,CML228/B73 NIL-1104,32069756,32069831,32072079,32072081,S1_32069756,S1_32069831,S1_32072079,S1_32072081,307041717,32069793.5,32072080,2286.5,7.44687081071788e-06,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,1,3,3,1,Tzi8,FALSE,0.0022865,TRUE,FALSE
1,Tx303,B73 NIL-1151,Tx303/B73 NIL-1151,68807523,68809272,82525634,82554202,S1_68807523,S1_68809272,S1_82525634,S1_82554202,307041717,68808397.5,82539918,13731520.5,0.0447220027107912,0.707792207792208,0.397350993377483,0.486666666666667,0.486666666666667,0.554054054054054,0.532846715328467,0.544827586206897,0.563758389261745,0.56,0.557046979865772,0.558620689655172,0.506944444444444,0.601351351351351,0.570422535211268,0.460526315789474,0.462585034013605,0.549668874172185,0.593333333333333,0.5,167,154,0.922155688622755,NA,NA,13.7315205,FALSE,TRUE
1,CML277,B73 NIL-1090,CML277/B73 NIL-1090,181971190,181977859,212111433,212112187,S1_181971190,S1_181977859,S1_212111433,S1_212112187,307041717,181974524.5,212111810,30137285.5,0.0981537160307112,0.656140350877193,0.623188405797101,0.642458100558659,0.62956204379562,0.862254025044723,0.59765625,0.66003616636528,0.591985428051002,0.690346083788707,0.63003663003663,0.653985507246377,0.644808743169399,0.557168784029038,0.635009310986965,0.605072463768116,0.623616236162362,0.617216117216117,0.677935943060498,0.660749506903353,675,574,0.85037037037037,CML277,TRUE,30.1372855,TRUE,TRUE
1,Oh43,B73 NIL-1031,Oh43/B73 NIL-1031,199024962,199128833,204677747,204677767,S1_199024962,S1_199128833,S1_204677747,S1_204677767,307041717,199076897.5,204677757,5600859.5,0.018241363273773,0.60431654676259,0.692857142857143,0.735714285714286,0.772058823529412,0.702898550724638,0.728682170542636,0.594202898550725,0.58695652173913,0.956521739130435,0.597014925373134,0.712230215827338,0.572463768115942,0.579710144927536,0.696296296296296,0.694656488549618,0.729323308270677,0.657142857142857,0.762589928057554,0.7265625,161,140,0.869565217391304,CML69,FALSE,5.6008595,FALSE,TRUE
1,CML228,B73 NIL-1010,CML228/B73 NIL-1010,284486970,284486972,284500866,284500890,S1_284486970,S1_284486972,S1_284500866,S1_284500890,307041717,284486971,284500878,13907,4.52935195122036e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.013907,TRUE,FALSE
1,NC358,B73 NIL-1018,NC358/B73 NIL-1018,292045898,292162640,302132465,302132610,S1_292045898,S1_292162640,S1_302132465,S1_302132610,307041717,292104269,302132537.5,10028268.5,0.0326609315437094,0.713826366559486,0.682847896440129,0.688741721854305,0.662116040955631,0.673139158576052,0.665467625899281,0.68976897689769,0.71571906354515,0.629139072847682,0.655844155844156,0.657894736842105,0.657894736842105,0.667752442996743,0.74247491638796,0.621794871794872,0.944805194805195,0.655844155844156,0.659163987138264,0.650519031141868,375,314,0.837333333333333,NC358,TRUE,10.0282685,TRUE,TRUE
1,CML322,B73 NIL-1103,CML322/B73 NIL-1103,65850574,65851949,215569333,215697516,S1_65850574,S1_65851949,S1_215569333,S1_215697516,307041717,65851261.5,215633424.5,149782163,0.487823493378914,0.624260355029586,0.647147147147147,0.713740458015267,0.667936024371668,0.660405709992487,0.967373572593801,0.654887218045113,0.63663890991673,0.663117870722433,0.656649135987979,0.667419112114372,0.640091116173121,0.595327807083647,0.653936087295401,0.686936936936937,0.663878326996198,0.643609022556391,0.65078183172003,0.619591836734694,1624,1369,0.842980295566502,CML322,TRUE,149.782163,TRUE,TRUE
1,Ki3,B73 NIL-1119,Ki3/B73 NIL-1119,264935458,265304679,273658804,273660063,S1_264935458,S1_265304679,S1_273658804,S1_273660063,307041717,265120068.5,273659433.5,8539365,0.0278117419464535,0.701754385964912,0.685185185185185,0.657142857142857,0.636363636363636,0.706422018348624,0.663551401869159,0.619469026548673,0.607142857142857,0.690909090909091,0.626086956521739,0.690265486725664,0.781818181818182,0.956521739130435,0.7,0.651785714285714,0.736842105263158,0.721739130434783,0.724770642201835,0.666666666666667,144,115,0.798611111111111,Mo17,FALSE,8.539365,FALSE,TRUE
1,CML333,B73 NIL-1269,CML333/B73 NIL-1269,217884535,217884845,218159678,218159679,S1_217884535,S1_217884845,S1_218159678,S1_218159679,307041717,217884690,218159678.5,274988.5,0.000895606312675746,0.777777777777778,0.5,0.555555555555556,0.5,0.777777777777778,0.5,1,0.888888888888889,0.555555555555556,0.555555555555556,0.555555555555556,0.666666666666667,0.777777777777778,0.5,1,0.777777777777778,0.888888888888889,0.777777777777778,0.666666666666667,11,9,0.818181818181818,CML333,TRUE,0.2749885,TRUE,FALSE
1,CML333,B73 NIL-1270,CML333/B73 NIL-1270,217883867,217883897,218158077,218159595,S1_217883867,S1_217883897,S1_218158077,S1_218159595,307041717,217883882,218158836,274954,0.000895493950094084,1,0.833333333333333,0.857142857142857,0.666666666666667,0.857142857142857,0.833333333333333,1,0.833333333333333,0.833333333333333,0.833333333333333,0.857142857142857,0.857142857142857,0.714285714285714,0.833333333333333,1,1,0.666666666666667,1,0.857142857142857,14,7,0.5,B73,FALSE,0.274954,TRUE,FALSE
1,CML103,B73 NIL-1206,CML103/B73 NIL-1206,188722601,188722630,189291321,189291333,S1_188722601,S1_188722630,S1_189291321,S1_189291333,307041717,188722615.5,189291327,568711.5,0.00185222876408029,0.4,0.4,0.4,0.4,0.4,1,0.6,1,0,0.2,0.4,1,0,1,0.2,0,0.4,0.4,0.4,5,5,1,CML322,FALSE,0.5687115,TRUE,FALSE
1,CML69,B73 NIL-1029,CML69/B73 NIL-1029,0,0,13004743,13004771,S1_53013,S1_53013,S1_13004743,S1_13004771,307041717,0,13004757,13004757,0.0423550165334699,0.66030534351145,0.622350674373796,0.623781676413255,0.633858267716535,0.589285714285714,0.576687116564417,0.618860510805501,0.621359223300971,0.784466019417476,0.647286821705426,0.597249508840864,0.575875486381323,0.598455598455598,0.649402390438247,0.587548638132296,0.609375,0.558317399617591,0.625242718446602,0.610997963340122,624,524,0.83974358974359,NA,NA,13.004757,FALSE,TRUE
1,CML322,B73 NIL-1146,CML322/B73 NIL-1146,246179564,246355766,259066527,259325537,S1_246179564,S1_246355766,S1_259066527,S1_259325537,307041717,246267665,259196032,12928367,0.0421062229794657,0.721518987341772,0.636363636363636,0.678111587982833,0.73728813559322,0.965957446808511,0.681818181818182,0.703862660944206,0.753191489361702,0.736842105263158,0.760683760683761,0.665198237885463,0.649122807017544,0.704641350210971,0.67420814479638,0.618421052631579,0.67381974248927,0.640692640692641,0.714893617021277,0.620689655172414,275,238,0.865454545454545,CML277,FALSE,12.928367,FALSE,TRUE
1,NC350,B73 NIL-1246,NC350/B73 NIL-1246,6154172,6237252,6237274,6237279,S1_6154172,S1_6237252,S1_6237274,S1_6237279,307041717,6195712,6237276.5,41564.5,0.000135370855811101,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,B73,FALSE,0.0415645,TRUE,FALSE
1,CML333,B73 NIL-1276,CML333/B73 NIL-1276,263847768,263847773,276740228,276740241,S1_263847768,S1_263847773,S1_276740228,S1_276740241,307041717,263847770.5,276740234.5,12892464,0.0419892909861496,0.758139534883721,0.708920187793427,0.712918660287081,0.68075117370892,0.625,0.648241206030151,0.976958525345622,0.631336405529954,0.671296296296296,0.589041095890411,0.717592592592593,0.588785046728972,0.56221198156682,0.672985781990521,0.685185185185185,0.668202764976959,0.663636363636364,0.671361502347418,0.668449197860963,253,220,0.869565217391304,CML333,TRUE,12.892464,TRUE,TRUE
1,Oh43,B73 NIL-1236B,Oh43/B73 NIL-1236B,258523531,258753405,285485243,285485313,S1_258523531,S1_258753405,S1_285485243,S1_285485313,307041717,258638468,285485278,26846810,0.0874370110430304,0.735785953177257,0.630769230769231,0.707105719237435,0.654700854700855,0.656195462478185,0.658181818181818,0.625862068965517,0.640202702702703,0.685279187817259,0.691275167785235,0.637630662020906,0.666101694915254,0.627318718381113,0.669565217391304,0.616161616161616,0.690068493150685,0.961857379767827,0.664965986394558,0.630268199233716,675,604,0.894814814814815,Oh43,TRUE,26.84681,TRUE,TRUE
1,Mo17,B73 NIL-1215,Mo17/B73 NIL-1215,86355037,86460695,89749316,89862680,S1_86355037,S1_86460695,S1_89749316,S1_89862680,307041717,86407866,89805998,3398132,0.0110673299810918,0.464285714285714,0.428571428571429,0.464285714285714,0.625,0.37037037037037,0.423076923076923,0.64,0.464285714285714,0.535714285714286,0.538461538461538,0.518518518518518,0.333333333333333,0.928571428571429,0.708333333333333,0.777777777777778,0.518518518518518,0.571428571428571,0.5,0.5,34,28,0.823529411764706,Mo17,TRUE,3.398132,TRUE,FALSE
1,Tzi8,B73 NIL-1072,Tzi8/B73 NIL-1072,11013099,11043532,22009952,22010054,S1_11013099,S1_11043532,S1_22009952,S1_22010054,307041717,11028315.5,22010003,10981687.5,0.0357661089421279,0.679347826086957,0.643051771117166,0.567123287671233,0.587431693989071,0.612813370473538,0.577259475218659,0.565217391304348,0.587601078167116,0.593922651933702,0.601626016260163,0.571428571428571,0.56989247311828,0.587912087912088,0.595505617977528,0.650137741046832,0.600550964187328,0.567567567567568,0.594005449591281,0.729651162790698,426,376,0.882629107981221,NA,NA,10.9816875,TRUE,TRUE
1,Mo18W,B73 NIL-1081,Mo18W/B73 NIL-1081,18451940,18512344,34154909,34225121,S1_18451940,S1_18512344,S1_34154909,S1_34225121,307041717,18482142,34190015,15707873,0.0511587583390175,0.63855421686747,0.678899082568807,0.667682926829268,0.725,0.738601823708207,0.728125,0.725075528700906,0.755287009063444,0.652439024390244,0.633846153846154,0.672839506172839,0.886153846153846,0.603030303030303,0.974921630094044,0.711656441717791,0.658307210031348,0.601208459214502,0.657492354740061,0.646464646464647,469,336,0.716417910447761,Mo18W,TRUE,15.707873,TRUE,TRUE
1,Mo18W,B73 NIL-1105,Mo18W/B73 NIL-1105,301134100,301298766,307041717,307041717,S1_301134100,S1_301298766,END,END,307041717,301216433,307041717,5825284,0.018972288381256,0.768361581920904,0.630681818181818,0.61849710982659,0.627906976744186,0.662857142857143,0.591836734693878,0.761904761904762,0.699421965317919,0.687861271676301,0.620689655172414,0.710227272727273,0.64,0.589595375722543,0.715976331360947,0.658959537572254,0.965909090909091,0.672413793103448,0.841176470588235,0.670886075949367,218,177,0.811926605504587,NC358,FALSE,5.825284,FALSE,TRUE
1,CML277,B73 NIL-1140,CML277/B73 NIL-1140,109870108,109870140,214648198,214671572,S1_109870108,S1_109870140,S1_214648198,S1_214671572,307041717,109870124,214659885,104789761,0.34128835007785,0.621827411167513,0.688545688545689,0.678010471204188,0.668421052631579,0.96025641025641,0.671428571428571,0.685233160621762,0.669712793733681,0.696732026143791,0.618489583333333,0.700389105058366,0.670557717250324,0.579427083333333,0.666219839142091,0.650773195876289,0.669749009247028,0.655844155844156,0.719230769230769,0.659604519774011,1169,792,0.677502138579983,CML277,TRUE,104.789761,TRUE,TRUE
1,NC350,B73 NIL-1180,NC350/B73 NIL-1180,8702448,8853692,8980421,8981830,S1_8702448,S1_8853692,S1_8980421,S1_8981830,307041717,8778070,8981125.5,203055.5,0.000661328701467625,0.444444444444444,0.444444444444444,0.555555555555556,0.444444444444444,0.666666666666667,0.777777777777778,0.888888888888889,0.555555555555556,0.555555555555556,0.555555555555556,0.666666666666667,0.555555555555556,0.666666666666667,0.666666666666667,0.888888888888889,0.444444444444444,0.555555555555556,0.666666666666667,0.555555555555556,11,9,0.818181818181818,CML333,FALSE,0.2030555,TRUE,FALSE
1,CML333,B73 NIL-1077,CML333/B73 NIL-1077,19569055,19596468,25153023,25153042,S1_19569055,S1_19596468,S1_25153023,S1_25153042,307041717,19582761.5,25153032.5,5570271,0.0181417400033625,0.689075630252101,0.59349593495935,0.694214876033058,0.658333333333333,0.59504132231405,0.61864406779661,0.975409836065574,0.758064516129032,0.601626016260163,0.575,0.627118644067797,0.691056910569106,0.544,0.69672131147541,0.648,0.635593220338983,0.544715447154472,0.604838709677419,0.807017543859649,149,125,0.838926174496644,CML333,TRUE,5.570271,TRUE,TRUE
1,Tx303,B73 NIL-1111,Tx303/B73 NIL-1111,8575205,8575209,8575258,8576883,S1_8575205,S1_8575209,S1_8575258,S1_8576883,307041717,8575207,8576070.5,863.5,2.81232142797065e-06,1,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,3,3,1,B73,FALSE,0.0008635,TRUE,FALSE
1,CML103,B73 NIL-1266,CML103/B73 NIL-1266,302543992,302627134,307041717,307041717,S1_302543992,S1_302627134,END,END,307041717,302585563,307041717,4456154,0.0145131874702225,0.622950819672131,0.983606557377049,0.739495798319328,0.627118644067797,0.683333333333333,0.75,0.681034482758621,0.625,0.644628099173554,0.775862068965517,0.655737704918033,0.691666666666667,0.700854700854701,0.741379310344828,0.702479338842975,0.663865546218487,0.747899159663866,0.692982456140351,0.654545454545455,155,122,0.787096774193548,CML103,TRUE,4.456154,TRUE,TRUE
1,Tzi8,B73 NIL-1220,Tzi8/B73 NIL-1220,293223876,293748005,307041717,307041717,S1_293223876,S1_293748005,END,END,307041717,293485940.5,307041717,13555776.5,0.0441496244629195,0.737226277372263,0.673965936739659,0.684863523573201,0.691729323308271,0.725060827250608,0.682065217391304,0.685138539042821,0.741206030150754,0.731527093596059,0.801470588235294,0.758706467661692,0.668316831683168,0.67741935483871,0.704260651629073,0.665024630541872,0.72069825436409,0.696078431372549,0.695544554455445,0.661375661375661,475,414,0.871578947368421,Ki3,FALSE,13.5557765,FALSE,TRUE
1,NC358,B73 NIL-1009,NC358/B73 NIL-1009,292045898,292162640,302132465,302132610,S1_292045898,S1_292162640,S1_302132465,S1_302132610,307041717,292104269,302132537.5,10028268.5,0.0326609315437094,0.710097719869707,0.710097719869707,0.688963210702341,0.654109589041096,0.665573770491803,0.656934306569343,0.695652173913043,0.719063545150502,0.630872483221476,0.65016501650165,0.643333333333333,0.666666666666667,0.67986798679868,0.747474747474748,0.636363636363636,0.953947368421053,0.655737704918033,0.674267100977199,0.664310954063604,375,310,0.826666666666667,NC358,TRUE,10.0282685,TRUE,TRUE
1,Oh43,B73 NIL-1250,Oh43/B73 NIL-1250,5524388,5610446,12360021,12361244,S1_5524388,S1_5610446,S1_12360021,S1_12361244,307041717,5567417,12360632.5,6793215.5,0.022124731343917,0.68561872909699,0.693103448275862,0.611111111111111,0.689895470383275,0.683453237410072,0.702205882352941,0.597173144876325,0.667808219178082,0.670068027210884,0.594501718213058,0.607638888888889,0.698630136986301,0.983108108108108,0.637010676156584,0.589830508474576,0.680555555555556,0.609756097560976,0.621993127147766,0.637992831541219,358,299,0.835195530726257,Mo17,FALSE,6.7932155,FALSE,TRUE
1,CML322,B73 NIL-1215,CML322/B73 NIL-1215,86460700,86460748,175809427,175970076,S1_86460700,S1_86460748,S1_175809427,S1_175970076,307041717,86460724,175889751.5,89429027.5,0.291260185663957,0.725,0.562899786780384,0.569296375266525,0.550976138828633,0.538297872340426,0.671361502347418,0.513978494623656,0.606382978723404,0.567099567099567,0.548728813559322,0.552966101694915,0.507399577167019,0.49789029535865,0.56043956043956,0.552238805970149,0.517167381974249,0.552016985138004,0.551362683438155,0.563218390804598,540,489,0.905555555555556,NA,NA,89.4290275,FALSE,TRUE
1,NC350,B73 NIL-1272,NC350/B73 NIL-1272,55707007,55710279,95221131,95221158,S1_55707007,S1_55710279,S1_95221131,S1_95221158,307041717,55708643,95221144.5,39512501.5,0.128687729752371,0.627853881278539,0.641203703703704,0.676056338028169,0.688836104513064,0.696682464454976,0.700251889168766,0.75,0.670588235294118,0.735498839907193,0.700696055684455,0.655737704918033,0.656398104265403,0.66743648960739,0.655339805825243,0.939814814814815,0.677647058823529,0.653579676674365,0.627314814814815,0.67,519,439,0.845857418111753,NC350,TRUE,39.5125015,TRUE,TRUE
1,Tx303,B73 NIL-1151,Tx303/B73 NIL-1151,277641760,277646197,286268764,286268770,S1_277641760,S1_277646197,S1_286268764,S1_286268770,307041717,277643978.5,286268767,8624788.5,0.0280899565839778,0.715481171548117,0.672340425531915,0.673728813559322,0.620253164556962,0.611814345991561,0.654867256637168,0.634042553191489,0.648305084745763,0.645299145299145,0.6875,0.631111111111111,0.676470588235294,0.601694915254237,0.611353711790393,0.5875,0.627705627705628,0.682008368200837,0.903765690376569,0.596059113300493,292,240,0.821917808219178,Tx303,TRUE,8.6247885,FALSE,TRUE
1,CML277,B73 NIL-1091,CML277/B73 NIL-1091,181971190,181977859,244391594,244391628,S1_181971190,S1_181977859,S1_244391594,S1_244391628,307041717,181974524.5,244391611,62417086.5,0.203285361708683,0.622710622710623,0.652816251154201,0.696479543292103,0.693472090823084,0.949261992619926,0.639546858908342,0.694677871148459,0.630393996247655,0.707431796801505,0.674157303370786,0.690807799442897,0.651162790697674,0.606542056074766,0.655372700871249,0.643323996265173,0.679316888045541,0.624652455977757,0.711662075298439,0.690965092402464,1349,1101,0.816160118606375,CML277,TRUE,62.4170865,TRUE,TRUE
1,NC358,B73 NIL-1188,NC358/B73 NIL-1188,200664001,200687650,214976287,215221581,S1_200664001,S1_200687650,S1_214976287,S1_215221581,307041717,200675825.5,215098934,14423108.5,0.0469744262796707,0.616740088105727,0.548672566371681,0.648401826484018,0.653333333333333,0.662222222222222,0.594202898550725,0.691964285714286,0.555555555555556,0.696035242290749,0.617777777777778,0.782222222222222,0.634259259259259,0.555066079295154,0.645454545454546,0.837004405286344,0.954337899543379,0.594594594594595,0.656387665198238,0.719047619047619,305,228,0.747540983606557,NC358,TRUE,14.4231085,TRUE,TRUE
1,Ki3,B73 NIL-1194,Ki3/B73 NIL-1194,233133073,233232202,241028181,241028187,S1_233133073,S1_233232202,S1_241028181,S1_241028187,307041717,233182637.5,241028184,7845546.5,0.0255520538924032,0.601190476190476,0.656804733727811,0.622754491017964,0.713414634146341,0.733727810650888,0.688311688311688,0.620481927710843,0.632530120481928,0.646706586826347,0.958083832335329,0.619047619047619,0.662650602409639,0.654761904761905,0.660493827160494,0.696428571428571,0.715151515151515,0.698224852071006,0.698224852071006,0.653333333333333,199,169,0.849246231155779,Ki3,TRUE,7.8455465,TRUE,TRUE
1,NC358,B73 NIL-1008,NC358/B73 NIL-1008,199024962,199128833,202296476,202296543,S1_199024962,S1_199128833,S1_202296476,S1_202296543,307041717,199076897.5,202296509.5,3219612,0.0104859106165043,0.597014925373134,0.735294117647059,0.617647058823529,0.746268656716418,0.772727272727273,0.586206896551724,0.720588235294118,0.636363636363636,0.720588235294118,0.666666666666667,0.626865671641791,0.621212121212121,0.606060606060606,0.655737704918033,0.709677419354839,1,0.720588235294118,0.647058823529412,0.8,72,68,0.944444444444444,NC358,TRUE,3.219612,TRUE,TRUE
1,CML228,B73 NIL-1101,CML228/B73 NIL-1101,200260162,200261891,204679451,204750415,S1_200260162,S1_200261891,S1_204679451,S1_204750415,307041717,200261026.5,204714933,4453906.5,0.0145058676179823,0.564356435643564,0.509803921568627,0.784313725490196,0.636363636363636,0.564356435643564,0.726315789473684,0.561224489795918,0.598039215686274,0.63,0.623762376237624,0.594059405940594,0.53921568627451,0.48,0.587628865979381,0.639175257731959,0.595744680851064,0.57,0.626262626262626,0.523255813953488,115,102,0.88695652173913,NA,NA,4.4539065,TRUE,TRUE
1,Ki11,B73 NIL-1054,Ki11/B73 NIL-1054,27292665,27296866,189856460,189856491,S1_27292665,S1_27296866,S1_189856460,S1_189856491,307041717,27294765.5,189856475.5,162561710,0.529445026520614,0.659807073954984,0.682591623036649,0.646517739816032,0.680053547523427,0.689020381328074,0.682926829268293,0.661184210526316,0.662508207485227,0.685111989459816,0.702155453951666,0.966451612903226,0.661619486504279,0.657552083333333,0.678498293515358,0.660961158657011,0.672607260726073,0.658425504229018,0.647942521227956,0.658798283261803,1927,1572,0.815775817332641,Ki11,TRUE,162.56171,TRUE,TRUE
1,Mo18W,B73 NIL-1099,Mo18W/B73 NIL-1099,228555424,228687458,281968454,281973792,S1_228555424,S1_228687458,S1_281968454,S1_281973792,307041717,228621441,281971123,53349682,0.173753855082826,0.78989898989899,0.611848825331971,0.600207684319834,0.592554291623578,0.615224191866528,0.594771241830065,0.639175257731959,0.587448559670782,0.609100310237849,0.612640163098879,0.625651720542232,0.626418988648091,0.590631364562118,0.623020063357973,0.725590955806783,0.662886597938144,0.593718338399189,0.596923076923077,0.576659038901602,1206,1000,0.829187396351575,NA,NA,53.349682,FALSE,TRUE
1,CML333,B73 NIL-1048,CML333/B73 NIL-1048,8599498,8670822,27286641,27292659,S1_8599498,S1_8670822,S1_27286641,S1_27292659,307041717,8635160,27289650,18654490,0.0607555552459342,0.683884297520661,0.593429158110883,0.652977412731006,0.641078838174274,0.590534979423868,0.623348017621145,0.929006085192698,0.652351738241309,0.623456790123457,0.621181262729124,0.643605870020964,0.659877800407332,0.607361963190184,0.65546218487395,0.666666666666667,0.648936170212766,0.597560975609756,0.679513184584179,0.684095860566449,637,500,0.784929356357928,CML333,TRUE,18.65449,TRUE,TRUE
1,Oh43,B73 NIL-1182,Oh43/B73 NIL-1182,286632025,286634198,299310772,299310860,S1_286632025,S1_286634198,S1_299310772,S1_299310860,307041717,286633111.5,299310816,12677704.5,0.041289843685964,0.76056338028169,0.687323943661972,0.636904761904762,0.677914110429448,0.675287356321839,0.684542586750789,0.662857142857143,0.618075801749271,0.663817663817664,0.658119658119658,0.632183908045977,0.680911680911681,0.718390804597701,0.659942363112392,0.678062678062678,0.602409638554217,0.821022727272727,0.700581395348837,0.657657657657658,403,361,0.895781637717122,Oh43,TRUE,12.6777045,TRUE,TRUE
1,Mo17,B73 NIL-1265,Mo17/B73 NIL-1265,188721762,188722601,189291382,189291383,S1_188721762,S1_188722601,S1_189291382,S1_189291383,307041717,188722181.5,189291382.5,569201,0.00185382300998532,0,1,1,0.666666666666667,1,NA,0,NA,NA,1,1,0,NA,0,1,NA,0.333333333333333,0.333333333333333,0,7,3,0.428571428571429,CML103,FALSE,0.569201,TRUE,FALSE
1,CML277,B73 NIL-1235A,CML277/B73 NIL-1235A,9357528,9366180,44341529,44357856,S1_9357528,S1_9366180,S1_44341529,S1_44357856,307041717,9361854,44349692.5,34987838.5,0.11395141625006,0.635416666666667,0.712138728323699,0.655775962660443,0.696066746126341,0.967555040556199,0.697616060225847,0.674445740956826,0.680280046674446,0.698949824970828,0.682814302191465,0.652482269503546,0.686411149825784,0.608847497089639,0.713085234093637,0.662383177570093,0.649350649350649,0.657834101382488,0.652729384436701,0.641604010025063,1086,880,0.810313075506446,CML277,TRUE,34.9878385,TRUE,TRUE
1,NC358,B73 NIL-1018,NC358/B73 NIL-1018,2818735,2818743,3379424,3379428,S1_2818735,S1_2818743,S1_3379424,S1_3379428,307041717,2818739,3379426,560687,0.00182609387896303,0.695652173913043,0.630434782608696,0.543478260869565,0.608695652173913,0.565217391304348,0.558139534883721,0.547619047619048,0.652173913043478,0.733333333333333,0.652173913043478,0.543478260869565,0.644444444444444,0.826086956521739,0.688888888888889,0.688888888888889,0.978260869565217,0.673913043478261,0.543478260869565,0.710526315789474,51,46,0.901960784313726,NC358,TRUE,0.560687,TRUE,FALSE
1,CML247,B73 NIL-1015,CML247/B73 NIL-1015,30518484,30541044,42283926,42283933,S1_30518484,S1_30541044,S1_42283926,S1_42283933,307041717,30529764,42283929.5,11754165.5,0.038281982053924,0.610687022900763,0.664092664092664,0.644787644787645,0.648221343873518,0.67953667953668,0.653061224489796,0.604562737642586,0.655172413793103,0.646153846153846,0.659003831417625,0.671814671814672,0.626923076923077,0.67578125,0.67479674796748,0.673003802281369,0.571428571428571,0.596153846153846,0.587548638132296,0.624489795918367,350,265,0.757142857142857,NA,NA,11.7541655,FALSE,TRUE
